,Unnamed: 0,genus,phylum,early_interval,occurrence_no,record_type,reid_no,flags,collection_no,accepted_rank,accepted_no,late_interval,reference_no,paleomodel,geoplate,paleoage,paleolng,paleolat,phylum_no,class.x,class_no,order_no,family_no,genus_no,subgenus_no,genus_id,max_ma,min_ma,fad,lad,class.y,order,family,fad_age,lad_age
3789,3790,Macroporella,Chlorophyta,Cisuralian,1349282,occ,,,182692,genus,56430,Cisuralian,60899,gplates,402,mid,73.76,18.94,54811,Chlorophyceae,54452,54326,54325,56430,,56430,298.9,272.3,323.2,145.0,Chlorophyceae,Dasycladales,Dasycladaceae,303.4,112.03
3790,3791,Macroporella,Chlorophyta,Guadalupian,977855,occ,,,113610,genus,56430,Guadalupian,27321,gplates,512,mid,52.61,-5.64,54811,Chlorophyceae,54452,54326,54325,56430,,56430,272.3,259.9,323.2,145.0,Chlorophyceae,Dasycladales,Dasycladaceae,303.4,112.03
3791,3792,Macroporella,Chlorophyta,Lopingian,1546045,occ,,,217724,genus,56430,Lopingian,75579,gplates,611,mid,105.29,-11.66,54811,Chlorophyceae,54452,54326,54325,56430,,56430,259.9,252.17,323.2,145.0,Chlorophyceae,Dasycladales,Dasycladaceae,303.4,112.03
3792,3793,Macroporella,Chlorophyta,Middle Triassic,493815,occ,,,49915,genus,56430,Middle Triassic,13410,gplates,307,mid,36.19,14.22,54811,Chlorophyceae,54452,54326,54325,56430,,56430,247.2,237.0,323.2,145.0,Chlorophyceae,Dasycladales,Dasycladaceae,303.4,112.03
3793,3794,Macroporella,Chlorophyta,Guadalupian,977865,occ,,,97238,genus,56430,Guadalupian,27321,gplates,512,mid,52.62,-5.65,54811,Chlorophyceae,54452,54326,54325,56430,,56430,272.3,259.9,323.2,145.0,Chlorophyceae,Dasycladales,Dasycladaceae,303.4,112.03
3794,3795,Macroporella,Chlorophyta,Lopingian,697536,occ,,,74974,genus,56430,Lopingian,25295,gplates,307,mid,31.51,-2.7,54811,Chlorophyceae,54452,54326,54325,56430,,56430,259.9,252.17,323.2,145.0,Chlorophyceae,Dasycladales,Dasycladaceae,303.4,112.03
3795,3796,Macroporella,Chlorophyta,Upper Triassic,1463729,occ,,,203565,genus,56430,Upper Triassic,70008,gplates,682,mid,113.15,-29.81,54811,Chlorophyceae,54452,54326,54325,56430,,56430,237.0,201.3,323.2,145.0,Chlorophyceae,Dasycladales,Dasycladaceae,303.4,112.03
3796,3797,Macroporella,Chlorophyta,Guadalupian,1547693,occ,,,218358,genus,56430,Guadalupian,75710,gplates,101,mid,-30.45,9.88,54811,Chlorophyceae,54452,54326,54325,56430,,56430,272.3,259.9,323.2,145.0,Chlorophyceae,Dasycladales,Dasycladaceae,303.4,112.03
3797,3798,Macroporella,Chlorophyta,Guadalupian,703096,occ,,,75474,genus,56430,Guadalupian,25469,gplates,not computable using this model,mid,,,54811,Chlorophyceae,54452,54326,54325,56430,,56430,272.3,259.9,323.2,145.0,Chlorophyceae,Dasycladales,Dasycladaceae,303.4,112.03
3798,3799,Macroporella,Chlorophyta,Lopingian,1546042,occ,,,217714,genus,56430,Lopingian,75579,gplates,611,mid,105.29,-11.66,54811,Chlorophyceae,54452,54326,54325,56430,,56430,259.9,252.17,323.2,145.0,Chlorophyceae,Dasycladales,Dasycladaceae,303.4,112.03
3799,3800,Madonicodium,Chlorophyta,Upper Triassic,708291,occ,,,38016,genus,110767,Upper Triassic,25689,gplates,not computable using this model,mid,,,54811,Ulvophyceae,55084,56967,54451,110767,,110767,237.0,201.3,237.0,237.0,Ulvophyceae,Bryopsidales,Halimedaceae,228.0,208.5
3800,3801,Maedleriella,Chlorophyta,Eocene,718773,occ,,,42125,genus,98308,Eocene,26106,gplates,715,mid,18.86,19.41,54811,Charophyceae,55111,92632,98158,98308,,98308,56.0,33.9,56.0,56.0,Charophyceae,Charales,Characeae,56.0,41.3
3801,3802,Maedleriella,Chlorophyta,Eocene,717530,occ,,,36612,genus,98308,Eocene,26064,gplates,714,mid,1.38,20.53,54811,Charophyceae,55111,92632,98158,98308,,98308,56.0,33.9,56.0,56.0,Charophyceae,Charales,Characeae,56.0,41.3
3802,3803,Mametella,Rhodophyta,Mississippian,715419,occ,,,76712,genus,84220,Mississippian,25949,gplates,313,mid,-11.99,-28.68,54808,Rhodophyceae,54185,NO,112433,84220,,84220,358.9,323.2,358.9,358.9,Rhodophyceae,NO_ORDER_SPECIFIED,Aoujgaliaceae,353.8,330.9
3803,3804,Mametella,Rhodophyta,Mississippian,715440,occ,,,76713,genus,84220,Mississippian,25949,gplates,313,mid,-12.16,-28.87,54808,Rhodophyceae,54185,NO,112433,84220,,84220,358.9,323.2,358.9,358.9,Rhodophyceae,NO_ORDER_SPECIFIED,Aoujgaliaceae,353.8,330.9
3804,3805,Mametella,Rhodophyta,Mississippian,86312,occ,,,6297,genus,84220,Mississippian,399,gplates,101,mid,-59.41,-9.84,54808,Rhodophyceae,54185,NO,112433,84220,,84220,358.9,323.2,358.9,358.9,Rhodophyceae,NO_ORDER_SPECIFIED,Aoujgaliaceae,353.8,330.9
3805,3806,Mametella,Rhodophyta,Mississippian,86280,occ,,,6293,genus,84220,Mississippian,399,gplates,101,mid,-59.73,-8.31,54808,Rhodophyceae,54185,NO,112433,84220,,84220,358.9,323.2,358.9,358.9,Rhodophyceae,NO_ORDER_SPECIFIED,Aoujgaliaceae,353.8,330.9
3806,3807,Mametella,Rhodophyta,Mississippian,249017,occ,,,24272,genus,84220,Mississippian,6864,gplates,714,mid,-13.72,-48.31,54808,Rhodophyceae,54185,NO,112433,84220,,84220,358.9,323.2,358.9,358.9,Rhodophyceae,NO_ORDER_SPECIFIED,Aoujgaliaceae,353.8,330.9
3807,3808,Mametella,Rhodophyta,Mississippian,715330,occ,,,76709,genus,84220,Mississippian,25949,gplates,313,mid,-12.16,-28.87,54808,Rhodophyceae,54185,NO,112433,84220,,84220,358.9,323.2,358.9,358.9,Rhodophyceae,NO_ORDER_SPECIFIED,Aoujgaliaceae,353.8,330.9
3808,3809,Mametella,Rhodophyta,Mississippian,712676,occ,,,76459,genus,84220,Mississippian,25870,gplates,101,mid,-65.29,-20.11,54808,Rhodophyceae,54185,NO,112433,84220,,84220,358.9,323.2,358.9,358.9,Rhodophyceae,NO_ORDER_SPECIFIED,Aoujgaliaceae,353.8,330.9
3809,3810,Mametella,Rhodophyta,Mississippian,715395,occ,,,76711,genus,84220,Mississippian,25949,gplates,313,mid,-11.99,-28.68,54808,Rhodophyceae,54185,NO,112433,84220,,84220,358.9,323.2,358.9,358.9,Rhodophyceae,NO_ORDER_SPECIFIED,Aoujgaliaceae,353.8,330.9
3810,3811,Mametella,Rhodophyta,Mississippian,86384,occ,,,6307,genus,84220,Mississippian,399,gplates,101,mid,-56.82,-7.65,54808,Rhodophyceae,54185,NO,112433,84220,,84220,358.9,323.2,358.9,358.9,Rhodophyceae,NO_ORDER_SPECIFIED,Aoujgaliaceae,353.8,330.9
3811,3812,Marinella,Rhodophyta,Eocene,1537312,occ,,,215896,genus,84722,Eocene,74523,gplates,201,mid,-32.91,-0.94,54808,Florideophyceae,273057,54334,54322,84722,,84722,56.0,33.9,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3812,3813,Marinella,Rhodophyta,Lower Cretaceous,1506844,occ,,,210058,genus,84722,Lower Cretaceous,72413,gplates,505,mid,70.68,19.15,54808,Florideophyceae,273057,54334,54322,84722,,84722,145.0,100.5,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3813,3814,Marinella,Rhodophyta,Upper Cretaceous,1158019,occ,,,148656,genus,84722,Upper Cretaceous,47721,gplates,not computable using this model,mid,,,54808,Florideophyceae,273057,54334,54322,84722,,84722,100.5,66.0,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3814,3815,Marinella,Rhodophyta,Eocene,1537308,occ,,,215895,genus,84722,Eocene,74523,gplates,201,mid,-32.91,-0.94,54808,Florideophyceae,273057,54334,54322,84722,,84722,56.0,33.9,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3815,3816,Marinella,Rhodophyta,Upper Jurassic,634141,occ,,,68238,genus,84722,Upper Jurassic,19629,gplates,304,mid,7.59,23.71,54808,Florideophyceae,273057,54334,54322,84722,,84722,163.5,145.0,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3816,3817,Marinella,Rhodophyta,Upper Cretaceous,691485,occ,,,74486,genus,84722,Upper Cretaceous,24988,gplates,307,mid,26.3,33.38,54808,Florideophyceae,273057,54334,54322,84722,,84722,100.5,66.0,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3817,3818,Marinella,Rhodophyta,Lower Cretaceous,625904,occ,,,67543,genus,84722,Lower Cretaceous,19243,gplates,304,mid,10.79,36.73,54808,Florideophyceae,273057,54334,54322,84722,,84722,145.0,100.5,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3818,3819,Marinella,Rhodophyta,Lower Cretaceous,681668,occ,,,73528,genus,84722,Lower Cretaceous,18719,gplates,304,mid,15.57,32.5,54808,Florideophyceae,273057,54334,54322,84722,,84722,145.0,100.5,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3819,3820,Marinella,Rhodophyta,Lower Cretaceous,1151743,occ,,,147050,genus,84722,Lower Cretaceous,47485,gplates,308,mid,40.02,21.08,54808,Florideophyceae,273057,54334,54322,84722,,84722,145.0,100.5,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3820,3821,Marinella,Rhodophyta,Upper Jurassic,636364,occ,,,68461,genus,84722,Upper Jurassic,19714,gplates,305,mid,31.43,35.63,54808,Florideophyceae,273057,54334,54322,84722,,84722,163.5,145.0,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3821,3822,Marinella,Rhodophyta,Upper Jurassic,631676,occ,,,67959,genus,84722,Upper Jurassic,19405,gplates,304,mid,8.72,24.55,54808,Florideophyceae,273057,54334,54322,84722,,84722,163.5,145.0,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3822,3823,Marinella,Rhodophyta,Lower Cretaceous,1505464,occ,,,210071,genus,84722,Lower Cretaceous,72413,gplates,505,mid,70.69,19.13,54808,Florideophyceae,273057,54334,54322,84722,,84722,145.0,100.5,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3823,3824,Marinella,Rhodophyta,Upper Jurassic,634249,occ,,,68240,genus,84722,Upper Jurassic,19629,gplates,304,mid,8.15,23.91,54808,Florideophyceae,273057,54334,54322,84722,,84722,163.5,145.0,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3824,3825,Marinella,Rhodophyta,Lower Cretaceous,1147330,occ,,,146242,genus,84722,Lower Cretaceous,47231,gplates,308,mid,41.75,16.53,54808,Florideophyceae,273057,54334,54322,84722,,84722,145.0,100.5,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3825,3826,Marinella,Rhodophyta,Lower Cretaceous,682106,occ,,,73572,genus,84722,Lower Cretaceous,18719,gplates,304,mid,16.25,32.97,54808,Florideophyceae,273057,54334,54322,84722,,84722,145.0,100.5,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3826,3827,Marinella,Rhodophyta,Lower Cretaceous,1147298,occ,,,146241,genus,84722,Lower Cretaceous,47231,gplates,308,mid,41.75,16.53,54808,Florideophyceae,273057,54334,54322,84722,,84722,145.0,100.5,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3827,3828,Marinella,Rhodophyta,Lower Cretaceous,1506842,occ,,,210076,genus,84722,Lower Cretaceous,72413,gplates,505,mid,70.69,19.13,54808,Florideophyceae,273057,54334,54322,84722,,84722,145.0,100.5,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3828,3829,Marinella,Rhodophyta,Upper Jurassic,381622,occ,,,36223,genus,84722,Upper Jurassic,9713,gplates,307,mid,35.65,18.12,54808,Florideophyceae,273057,54334,54322,84722,,84722,163.5,145.0,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3829,3830,Marinella,Rhodophyta,Lower Cretaceous,681561,occ,,,73512,genus,84722,Lower Cretaceous,18719,gplates,304,mid,15.1,29.53,54808,Florideophyceae,273057,54334,54322,84722,,84722,145.0,100.5,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3830,3831,Marinella,Rhodophyta,Eocene,1537303,occ,,,215893,genus,84722,Eocene,74523,gplates,201,mid,-32.91,-0.94,54808,Florideophyceae,273057,54334,54322,84722,,84722,56.0,33.9,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3831,3832,Marinella,Rhodophyta,Lower Cretaceous,681714,occ,,,73534,genus,84722,Lower Cretaceous,18719,gplates,304,mid,15.45,32.22,54808,Florideophyceae,273057,54334,54322,84722,,84722,145.0,100.5,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3832,3833,Marinella,Rhodophyta,Upper Jurassic,634307,occ,,,68243,genus,84722,Upper Jurassic,19633,gplates,304,mid,9.4,24.8,54808,Florideophyceae,273057,54334,54322,84722,,84722,163.5,145.0,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3833,3834,Marinella,Rhodophyta,Eocene,1537300,occ,,,215892,genus,84722,Eocene,74523,gplates,201,mid,-32.91,-0.94,54808,Florideophyceae,273057,54334,54322,84722,,84722,56.0,33.9,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3834,3835,Marinella,Rhodophyta,Lower Cretaceous,681459,occ,,,73501,genus,84722,Lower Cretaceous,18719,gplates,304,mid,15.67,31.7,54808,Florideophyceae,273057,54334,54322,84722,,84722,145.0,100.5,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3835,3836,Marinella,Rhodophyta,Upper Jurassic,631628,occ,,,67958,genus,84722,Upper Jurassic,19405,gplates,304,mid,8.72,24.55,54808,Florideophyceae,273057,54334,54322,84722,,84722,163.5,145.0,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3836,3837,Marinella,Rhodophyta,Upper Jurassic,631597,occ,,,67956,genus,84722,Upper Jurassic,19405,gplates,304,mid,8.13,24.31,54808,Florideophyceae,273057,54334,54322,84722,,84722,163.5,145.0,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3837,3838,Marinella,Rhodophyta,Eocene,1537285,occ,,,215888,genus,84722,Eocene,74523,gplates,201,mid,-32.91,-0.94,54808,Florideophyceae,273057,54334,54322,84722,,84722,56.0,33.9,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3838,3839,Marinella,Rhodophyta,Lower Cretaceous,260106,occ,,,25151,genus,84722,Lower Cretaceous,7062,gplates,308,mid,38.11,14.23,54808,Florideophyceae,273057,54334,54322,84722,,84722,145.0,100.5,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3839,3840,Marinella,Rhodophyta,Upper Jurassic,636360,occ,,,68460,genus,84722,Upper Jurassic,19714,gplates,305,mid,31.43,35.63,54808,Florideophyceae,273057,54334,54322,84722,,84722,163.5,145.0,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3840,3841,Marinella,Rhodophyta,Lower Cretaceous,681659,occ,,,73527,genus,84722,Lower Cretaceous,18719,gplates,304,mid,15.57,32.5,54808,Florideophyceae,273057,54334,54322,84722,,84722,145.0,100.5,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3841,3842,Marinella,Rhodophyta,Lower Cretaceous,1158005,occ,,,148655,genus,84722,Lower Cretaceous,47722,gplates,305,mid,23.8,34.7,54808,Florideophyceae,273057,54334,54322,84722,,84722,145.0,100.5,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3842,3843,Marinella,Rhodophyta,Lower Cretaceous,1147773,occ,,,146251,genus,84722,Lower Cretaceous,47231,gplates,308,mid,41.72,16.51,54808,Florideophyceae,273057,54334,54322,84722,,84722,145.0,100.5,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3843,3844,Marinella,Rhodophyta,Lower Cretaceous,1147790,occ,,,146335,genus,84722,Lower Cretaceous,47231,gplates,308,mid,41.72,16.51,54808,Florideophyceae,273057,54334,54322,84722,,84722,145.0,100.5,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3844,3845,Marinella,Rhodophyta,Eocene,1537295,occ,,,215891,genus,84722,Eocene,74523,gplates,201,mid,-32.91,-0.94,54808,Florideophyceae,273057,54334,54322,84722,,84722,56.0,33.9,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3845,3846,Marinella,Rhodophyta,Lower Cretaceous,1151737,occ,,,147047,genus,84722,Lower Cretaceous,47485,gplates,308,mid,40.02,21.08,54808,Florideophyceae,273057,54334,54322,84722,,84722,145.0,100.5,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3846,3847,Marinella,Rhodophyta,Lower Cretaceous,681990,occ,,,73560,genus,84722,Lower Cretaceous,18719,gplates,304,mid,15.75,32.56,54808,Florideophyceae,273057,54334,54322,84722,,84722,145.0,100.5,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3847,3848,Marinella,Rhodophyta,Upper Triassic,621634,occ,,,60055,genus,84722,Upper Triassic,18465,gplates,307,mid,34.82,15.77,54808,Florideophyceae,273057,54334,54322,84722,,84722,237.0,201.3,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3848,3849,Marinella,Rhodophyta,Lower Cretaceous,613474,occ,,,65877,genus,84722,Lower Cretaceous,18719,gplates,304,mid,14.35,28.13,54808,Florideophyceae,273057,54334,54322,84722,,84722,145.0,100.5,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3849,3850,Marinella,Rhodophyta,Lower Cretaceous,498995,occ,,,50509,genus,84722,Lower Cretaceous,13529,gplates,305,mid,33.55,34.79,54808,Florideophyceae,273057,54334,54322,84722,,84722,145.0,100.5,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3850,3851,Marinella,Rhodophyta,Upper Triassic,628793,occ,,,67806,genus,84722,Upper Triassic,19372,gplates,307,mid,34.27,15.85,54808,Florideophyceae,273057,54334,54322,84722,,84722,237.0,201.3,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3851,3852,Marinella,Rhodophyta,Lower Cretaceous,1147270,occ,,,146235,genus,84722,Lower Cretaceous,47231,gplates,308,mid,41.75,16.53,54808,Florideophyceae,273057,54334,54322,84722,,84722,145.0,100.5,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3852,3853,Marinella,Rhodophyta,Lower Cretaceous,682050,occ,,,73567,genus,84722,Lower Cretaceous,18719,gplates,304,mid,16.25,32.61,54808,Florideophyceae,273057,54334,54322,84722,,84722,145.0,100.5,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3853,3854,Marinella,Rhodophyta,Paleocene,1533629,occ,,,215199,genus,84722,Paleocene,74231,gplates,501,mid,87.71,-13.55,54808,Florideophyceae,273057,54334,54322,84722,,84722,66.0,56.0,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3854,3855,Marinella,Rhodophyta,Lower Cretaceous,1156943,occ,,,148416,genus,84722,Lower Cretaceous,47666,gplates,304,mid,27.28,30.86,54808,Florideophyceae,273057,54334,54322,84722,,84722,145.0,100.5,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3855,3856,Marinella,Rhodophyta,Upper Cretaceous,692487,occ,,,74624,genus,84722,Upper Cretaceous,25092,gplates,307,mid,25.78,32.56,54808,Florideophyceae,273057,54334,54322,84722,,84722,100.5,66.0,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3856,3857,Marinella,Rhodophyta,Lower Cretaceous,498637,occ,,,50421,genus,84722,Lower Cretaceous,13529,gplates,305,mid,33.55,34.79,54808,Florideophyceae,273057,54334,54322,84722,,84722,145.0,100.5,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3857,3858,Marinella,Rhodophyta,Lower Cretaceous,1162284,occ,,,149337,genus,84722,Lower Cretaceous,47796,gplates,305,mid,29.34,30.14,54808,Florideophyceae,273057,54334,54322,84722,,84722,145.0,100.5,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3858,3859,Marinella,Rhodophyta,Lower Cretaceous,1164350,occ,,,149807,genus,84722,Lower Cretaceous,47796,gplates,305,mid,28.38,28.71,54808,Florideophyceae,273057,54334,54322,84722,,84722,145.0,100.5,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3859,3860,Marinella,Rhodophyta,Upper Jurassic,636277,occ,,,68426,genus,84722,Upper Jurassic,19705,gplates,305,mid,20.34,28.89,54808,Florideophyceae,273057,54334,54322,84722,,84722,163.5,145.0,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3860,3861,Marinella,Rhodophyta,Upper Jurassic,634317,occ,,,68244,genus,84722,Upper Jurassic,19633,gplates,304,mid,8.24,24.25,54808,Florideophyceae,273057,54334,54322,84722,,84722,163.5,145.0,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3861,3862,Marinella,Rhodophyta,Lower Cretaceous,1151736,occ,,,147046,genus,84722,Lower Cretaceous,47485,gplates,308,mid,40.02,21.08,54808,Florideophyceae,273057,54334,54322,84722,,84722,145.0,100.5,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3862,3863,Marinella,Rhodophyta,Lower Cretaceous,498972,occ,,,50508,genus,84722,Lower Cretaceous,13529,gplates,305,mid,33.55,34.79,54808,Florideophyceae,273057,54334,54322,84722,,84722,145.0,100.5,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3863,3864,Marinella,Rhodophyta,Upper Jurassic,814189,occ,,,89638,genus,84722,Upper Jurassic,29987,gplates,104,mid,-37.77,3.88,54808,Florideophyceae,273057,54334,54322,84722,,84722,163.5,145.0,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3864,3865,Marinella,Rhodophyta,Upper Jurassic,1384320,occ,,,34613,genus,84722,Upper Jurassic,63801,gplates,304,mid,14.6,22.61,54808,Florideophyceae,273057,54334,54322,84722,,84722,163.5,145.0,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3865,3866,Marinella,Rhodophyta,Upper Jurassic,636356,occ,,,68459,genus,84722,Upper Jurassic,19714,gplates,305,mid,31.43,35.63,54808,Florideophyceae,273057,54334,54322,84722,,84722,163.5,145.0,237.0,56.0,Florideophyceae,Corallinales,Solenoporaceae,237.0,47.8
3866,3867,Masloviporella,Chlorophyta,Mississippian,714731,occ,,,76632,genus,112446,Mississippian,25911,gplates,304,mid,5.12,-29.15,54811,Chlorophyceae,54452,54326,NF,112446,,112446,358.9,323.2,358.9,358.9,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,330.9,323.2
3867,3868,Medusaegraptus,Chlorophyta,Pridoli,7995,occ,,,542,genus,118918,Pridoli,60939,gplates,101,mid,-64.95,-25.77,54811,Chlorophyceae,54452,54326,81561,118918,,118918,423.0,419.2,423.0,423.0,Chlorophyceae,Dasycladales,Seletonellaceae,423.0,419.2
3868,3869,Medusaegraptus,Chlorophyta,Pridoli,6944,occ,,,491,genus,118918,Pridoli,60939,gplates,101,mid,-67.09,-26.12,54811,Chlorophyceae,54452,54326,81561,118918,,118918,423.0,419.2,423.0,423.0,Chlorophyceae,Dasycladales,Seletonellaceae,423.0,419.2
3869,3870,Medusaegraptus,Chlorophyta,Pridoli,272244,occ,,,26086,genus,118918,Pridoli,4261,gplates,101,mid,-64.95,-25.77,54811,Chlorophyceae,54452,54326,81561,118918,,118918,423.0,419.2,423.0,423.0,Chlorophyceae,Dasycladales,Seletonellaceae,423.0,419.2
3870,3871,Medusaegraptus,Chlorophyta,Pridoli,272278,occ,,,26089,genus,118918,Pridoli,4261,gplates,101,mid,-67.16,-26.09,54811,Chlorophyceae,54452,54326,81561,118918,,118918,423.0,419.2,423.0,423.0,Chlorophyceae,Dasycladales,Seletonellaceae,423.0,419.2
3871,3872,Medusaegraptus,Chlorophyta,Pridoli,7396,occ,,,517,genus,118918,Pridoli,60924,gplates,101,mid,-67.09,-26.12,54811,Chlorophyceae,54452,54326,81561,118918,,118918,423.0,419.2,423.0,423.0,Chlorophyceae,Dasycladales,Seletonellaceae,423.0,419.2
3872,3873,Megaporella,Chlorophyta,Upper Jurassic,792401,occ,,,85907,genus,139852,Upper Jurassic,28976,gplates,not computable using this model,mid,,,54811,Chlorophyceae,54452,54326,NF,139852,,139852,163.5,145.0,163.5,163.5,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,155.7,150.8
