reference,publication_year,eon,era,period,epoch,age,framework,depo_env1,depo_env2,depo_env3,paleo_lat,paleo_long,modern_lat,modern_long,numberOfSamples,NumberOfPointsPerSample,microbial,green_algae,red_algae,prob_alga,calc_alga,sponges,sponges_silica,sponges_archaeocyath,sponges_calc,pelagic_foram,foraminifera,bryozoans,graptolites,cephalopods,annelids,sclerec_corals,rugose_corals,corals,trilobite,ostracods,barnacles,brachiopods,gastropods,bivalves,molluska,echinoderm,echinoids,crinoids,radiolarians,calcispheres,unid_biota,other_metazoans,skeletal_total,alga+micro_total,animals_total,protists_total,total_animals_new,total_protists_new,total_alga_new,ooids,peloids,cement,micrite,siliciclastics,fecal_pellets,other_abiotic,Pore Space,organic_matter,Glauconite and other minerals,Vertebrate fossils,Phosphates,Glauconite,carbonate_clasts,mean_ma,Dolomite,Pyrite,Cortoids,alga_total,Anhydrite,Paleocontinents1
Weiner et al,2018,Phanerozoic,Paleozoic,Devonian,Late Devonian,Famennian,ramp,innerRamp,,,,,49.7,16.9,1,,8.0,,,,0.0,,,,,,0.0,,,,,,,0.0,,0.0,,11.666666666666664,,,0.0,8.0,,,,,0.3333333333333333,,19.999999999999996,0.0,19.999999999999996,0.0,19.999999999999996,0.0,0.0,,23.66666666666667,37.0,11.333333333333334,,,0.0,,,,0.0,,,,389.04999999999995,,,,,,Laurussia
Laporte,1967,Phanerozoic,Paleozoic,Devonian,Early Devonian,Lochkovian,ramp,middleRamp,,,,,43.04,76.14,1,,,,,,,,,,0.0,,,2.5640699948581744,,,,,,,0.887562690527832,1.9727083741665965,,4.138837665521268,,,,15.878204032096352,,,,,23.08009835032612,,48.52148110749634,0.0,48.52148110749634,0.0,48.52148110749634,-0.1111111111111111,-0.1111111111111111,,,23.13160260248,13.04293815918184,2.260865664482975,12.6949401398548,,,,,,,,,389.04999999999995,,,,,,Laurussia
Pellegrini et al,2012,Phanerozoic,Paleozoic,Devonian,Early Devonian,,ramp,innerRamp,,,,,44.0,99.0,1,300.0,,,,,,,,,0.0,,,2.3,,,,,,0.0,,0.3,,0.0,7.7,,,,,2.0,,,5.0,,17.3,0.0,17.3,0.0,17.3,-1.0,-1.0,,,,79.0,,,3.0,,,,,,,,389.04999999999995,,,,,,Amuria
Kelsey McGhee thesis,2017,Phanerozoic,Paleozoic,Devonian,Middle Devonian,Eifelian,ramp,distalRamp,,,,,41.57,-74.15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,-1.0,-1.0,-1.0,,,1.0,55.0,12.0,,29.666666666666668,0.0,,,,,,,389.04999999999995,3.6666666666666665,,,,,Laurentia
Pellegrini et al,2012,Phanerozoic,Paleozoic,Devonian,Early Devonian,,ramp,innerRamp,,,,,44.0,99.0,1,300.0,,,,,,,,,0.0,,,1.0,,,,,,0.0,,0.0,,0.0,6.0,,,,,1.0,,,12.0,,20.0,0.0,20.0,0.0,20.0,-1.0,-1.0,,,,74.0,,,6.0,,,,,,,,389.04999999999995,,,,,,Amuria
Kelsey McGhee thesis,2017,Phanerozoic,Paleozoic,Devonian,Middle Devonian,Eifelian,ramp,distalRamp,,,,,41.57,-74.15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,,,0.3333333333333333,36.666666666666664,30.666666666666668,,25.666666666666668,1.0,,,,,,,389.04999999999995,2.333333333333333,,,,,Laurentia
Laporte,1967,Phanerozoic,Paleozoic,Devonian,Early Devonian,Lochkovian,ramp,middleRamp,,,,,43.04,76.14,1,,,,,,,,,,0.0,,,2.5640699948581744,,,,,,,0.887562690527832,1.9727083741665965,,4.138837665521268,,,,15.878204032096352,,,,,23.08009835032612,,48.52148110749634,0.0,48.52148110749634,0.0,48.52148110749634,-0.1111111111111111,-0.1111111111111111,,,23.13160260248,13.04293815918184,2.260865664482975,12.6949401398548,,,,,,,,,389.04999999999995,,,,,,Laurussia
Laporte,1967,Phanerozoic,Paleozoic,Devonian,Early Devonian,Lochkovian,ramp,middleRamp,,,,,43.04,76.14,1,,,,,,,,,,0.0,,,2.5640699948581744,,,,,,,0.887562690527832,1.9727083741665965,,4.138837665521268,,,,15.878204032096352,,,,,23.08009835032612,,48.52148110749634,0.0,48.52148110749634,0.0,48.52148110749634,-0.1111111111111111,-0.1111111111111111,,,23.13160260248,13.04293815918184,2.260865664482975,12.6949401398548,,,,,,,,,389.04999999999995,,,,,,Laurussia
Weiner et al,2018,Phanerozoic,Paleozoic,Devonian,Late Devonian,Famennian,ramp,innerRamp,,,,,49.7,16.9,1,,0.0,,,,0.0,,,,,,0.0,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,,,,0.6666666666666666,,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,,2.6666666666666665,8.0,88.66666666666667,,,0.0,,,,0.0,,,,389.04999999999995,,,,,,Laurussia
Laporte,1967,Phanerozoic,Paleozoic,Devonian,Early Devonian,Lochkovian,ramp,distalRamp,,,,,42.65,-73.75,1,,,,,,,,,,0.0,,,3.19124182065686,,,,,,,0.991773054674341,0.1294474273731977,,3.0402324609365916,,,,0.5821721733708368,,,,,2.7384412413684096,,10.673308178380237,0.0,10.673308178380237,0.0,10.673308178380237,-0.125,-0.125,,,2.0867803885776937,29.217340894857003,57.91363368938278,,,,,,,,,,389.04999999999995,,,,,,Laurussia
Laporte,1967,Phanerozoic,Paleozoic,Devonian,Early Devonian,Lochkovian,ramp,distalRamp,,,,,42.65,-73.75,1,,,,,,,,,,0.0,,,3.19124182065686,,,,,,,0.991773054674341,0.1294474273731977,,3.0402324609365916,,,,0.5821721733708368,,,,,2.7384412413684096,,10.673308178380237,0.0,10.673308178380237,0.0,10.673308178380237,-0.125,-0.125,,,2.0867803885776937,29.217340894857003,57.91363368938278,,,,,,,,,,389.04999999999995,,,,,,Laurussia
Weiner et al,2018,Phanerozoic,Paleozoic,Devonian,Late Devonian,Famennian,ramp,innerRamp,,,,,49.7,16.9,1,,0.0,,,,0.0,,,,,,0.0,,,,,,,0.0,,0.3333333333333333,,0.0,,,1.3333333333333333,0.0,,,,,0.0,,1.6666666666666665,0.0,1.6666666666666665,0.0,1.6666666666666665,0.0,0.0,,0.6666666666666666,10.666666666666666,87.0,,,0.0,,,,0.0,,,,389.04999999999995,,,,,,Laurussia
Kelsey McGhee thesis,2017,Phanerozoic,Paleozoic,Devonian,Middle Devonian,Eifelian,ramp,distalRamp,,,,,41.57,-74.15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,-1.0,-1.0,-1.0,,,4.333333333333333,7.666666666666667,73.33333333333333,,7.333333333333333,1.0,,,,,,,389.04999999999995,0.6666666666666666,,,,,Laurentia
Pellegrini et al,2012,Phanerozoic,Paleozoic,Devonian,Early Devonian,,ramp,innerRamp,,,,,44.0,99.0,1,300.0,,,,,,,,,50.3,,,0.7,,,,,,15.3,,0.0,,0.0,,,,,,,,,1.7,,68.0,0.0,68.0,0.0,68.0,-1.0,-1.0,,,,32.0,,,,,,,,,,,389.04999999999995,,,,,,Amuria
Pellegrini et al,2012,Phanerozoic,Paleozoic,Devonian,Early Devonian,,ramp,innerRamp,,,,,44.0,99.0,1,300.0,,,,,,,,,69.6,,,0.0,,,,,,0.0,,0.0,,0.0,,,,,,,,,1.0,,70.6,0.0,70.6,0.0,70.6,-1.0,-1.0,,,,28.7,,,,,,,,,,,389.04999999999995,,,,,,Amuria
Pellegrini et al,2012,Phanerozoic,Paleozoic,Devonian,Early Devonian,,ramp,innerRamp,,,,,44.0,99.0,1,300.0,,,,,,,,,72.0,,,0.0,,,,,,0.0,,0.0,,0.0,,,,,,0.3,,,0.0,,72.3,0.0,72.3,0.0,72.3,-1.0,-1.0,,,,27.7,,,,,,,,,,,389.04999999999995,,,,,,Amuria
Kelsey McGhee thesis,2017,Phanerozoic,Paleozoic,Devonian,Middle Devonian,Eifelian,ramp,distalRamp,,,,,41.57,-74.15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,,,0.0,54.666666666666664,33.666666666666664,,8.0,1.0,,,,,,,389.04999999999995,0.3333333333333333,,,,,Laurentia
Kelsey McGhee thesis,2017,Phanerozoic,Paleozoic,Devonian,Middle Devonian,Eifelian,ramp,distalRamp,,,,,41.57,-74.15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,-1.0,-1.0,-1.0,,,3.6666666666666665,6.0,37.666666666666664,,29.666666666666668,1.6666666666666667,,,,,,,389.04999999999995,9.333333333333334,,,,,Laurentia
Pellegrini et al,2012,Phanerozoic,Paleozoic,Devonian,Early Devonian,,ramp,innerRamp,,,,,44.0,99.0,1,300.0,,,,,,,,,1.7,,,10.7,,,,,,9.4,,0.0,,0.0,,,,,,,,,0.0,,21.799999999999997,0.0,21.799999999999997,0.0,21.799999999999997,-1.0,-1.0,,,,78.3,,,,,,,,,,,389.04999999999995,,,,,,Amuria
Laporte,1967,Phanerozoic,Paleozoic,Devonian,Early Devonian,Lochkovian,ramp,distalRamp,,,,,42.65,-73.75,1,,,,,,,,,,0.0,,,3.19124182065686,,,,,,,0.991773054674341,0.1294474273731977,,3.0402324609365916,,,,0.5821721733708368,,,,,2.7384412413684096,,10.673308178380237,0.0,10.673308178380237,0.0,10.673308178380237,-0.125,-0.125,,,2.0867803885776937,29.217340894857003,57.91363368938278,,,,,,,,,,389.04999999999995,,,,,,Laurussia
Kelsey McGhee thesis,2017,Phanerozoic,Paleozoic,Devonian,Middle Devonian,Eifelian,ramp,distalRamp,,,,,41.57,-74.15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,-1.0,-1.0,-1.0,,,0.0,20.0,50.666666666666664,,22.666666666666668,0.0,,,,,,,389.04999999999995,3.6666666666666665,,,,,Laurentia
Kelsey McGhee thesis,2017,Phanerozoic,Paleozoic,Devonian,Middle Devonian,Eifelian,ramp,distalRamp,,,,,41.57,-74.15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,-1.0,-1.0,-1.0,,,0.3333333333333333,54.0,28.0,,14.666666666666666,0.0,,,,,,,389.04999999999995,0.3333333333333333,,,,,Laurentia
Kelsey McGhee thesis,2017,Phanerozoic,Paleozoic,Devonian,Middle Devonian,Eifelian,ramp,distalRamp,,,,,41.57,-74.15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,-1.0,-1.0,-1.0,,,0.3333333333333333,56.0,42.0,,0.0,0.0,,,,,,,389.04999999999995,0.0,,,,,Laurentia
Kelsey McGhee thesis,2017,Phanerozoic,Paleozoic,Devonian,Middle Devonian,Eifelian,ramp,distalRamp,,,,,41.57,-74.15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6666666666666665,2.6666666666666665,0.0,0.0,0.0,-1.0,-1.0,-1.0,,,5.666666666666667,2.3333333333333335,17.333333333333332,,67.66666666666667,0.6666666666666666,,,,,,,389.04999999999995,3.3333333333333335,,,,,Laurentia
Kelsey McGhee thesis,2017,Phanerozoic,Paleozoic,Devonian,Middle Devonian,Eifelian,ramp,distalRamp,,,,,41.57,-74.15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,-1.0,-1.0,-1.0,,,0.3333333333333333,60.0,16.666666666666668,,18.333333333333332,0.0,,,,,,,389.04999999999995,0.0,,,,,Laurentia
Gischler and Erkoc,2013,Phanerozoic,Paleozoic,Devonian,Middle Devonian,Givetian,platform,platformMargin,foreReef,,,,52.37,9.73,1,,,,,,,,,,1.53,,,,,,,,,2.61,,,,0.07,0.0,,,2.31,,,,,,,6.52,0.0,6.52,0.0,6.52,-0.25,-0.25,,,1.73,91.76,,,,,,,,,,,389.04999999999995,,,,,,Terrane
Pellegrini et al,2012,Phanerozoic,Paleozoic,Devonian,Early Devonian,,ramp,innerRamp,,,,,44.0,99.0,1,300.0,,,,,,,,,50.0,,,0.0,,,,,,0.0,,0.0,,0.0,,,,,,,,,0.0,,50.0,0.0,50.0,0.0,50.0,-1.0,-1.0,,,,50.0,,,,,,,,,,,389.04999999999995,,,,,,Amuria
Pellegrini et al,2012,Phanerozoic,Paleozoic,Devonian,Early Devonian,,ramp,innerRamp,,,,,44.0,99.0,1,300.0,,,,,,,,,3.3,,,0.0,,,,,,45.0,,0.0,,0.0,,,,,,,,,0.0,,48.3,0.0,48.3,0.0,48.3,-1.0,-1.0,,,,51.7,,,,,,,,,,,389.04999999999995,,,,,,Amuria
Pellegrini et al,2012,Phanerozoic,Paleozoic,Devonian,Early Devonian,,ramp,innerRamp,,,,,44.0,99.0,1,300.0,,,,,,,,,19.9,,,8.8,,,,,,2.6,,0.0,,1.2,,,,,,2.6,,,2.6,,37.7,0.0,37.7,0.0,37.7,-1.0,-1.0,,,,62.4,,,,,,,,,,,389.04999999999995,,,,,,Amuria
Pellegrini et al,2012,Phanerozoic,Paleozoic,Devonian,Early Devonian,,ramp,innerRamp,,,,,44.0,99.0,1,300.0,,,,,,,,,0.0,,,20.0,,,,,,0.0,,0.0,,0.0,1.3,,,,,0.0,,,1.7,,23.0,0.0,23.0,0.0,23.0,-1.0,-1.0,,,,64.7,,,12.3,,,,,,,,389.04999999999995,,,,,,Amuria
Laporte,1967,Phanerozoic,Paleozoic,Devonian,Early Devonian,Lochkovian,ramp,middleRamp,,,,,43.04,76.14,1,,,,,,,,,,0.0,,,2.5640699948581744,,,,,,,0.887562690527832,1.9727083741665965,,4.138837665521268,,,,15.878204032096352,,,,,23.08009835032612,,48.52148110749634,0.0,48.52148110749634,0.0,48.52148110749634,-0.1111111111111111,-0.1111111111111111,,,23.13160260248,13.04293815918184,2.260865664482975,12.6949401398548,,,,,,,,,389.04999999999995,,,,,,Laurussia
Weiner et al,2018,Phanerozoic,Paleozoic,Devonian,Late Devonian,Famennian,ramp,innerRamp,,,,,49.7,16.9,1,,0.0,,,,0.0,,,,,,0.0,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,,,,5.666666666666667,,5.666666666666667,0.0,5.666666666666667,0.0,5.666666666666667,0.0,0.0,,26.666666666666668,44.333333333333336,0.6666666666666666,,,22.666666666666668,,,,0.0,,,,389.04999999999995,,,,,,Laurussia
Laporte,1967,Phanerozoic,Paleozoic,Devonian,Early Devonian,Lochkovian,ramp,middleRamp,,,,,43.04,76.14,1,,,,,,,,,,0.0,,,2.5640699948581744,,,,,,,0.887562690527832,1.9727083741665965,,4.138837665521268,,,,15.878204032096352,,,,,23.08009835032612,,48.52148110749634,0.0,48.52148110749634,0.0,48.52148110749634,-0.1111111111111111,-0.1111111111111111,,,23.13160260248,13.04293815918184,2.260865664482975,12.6949401398548,,,,,,,,,389.04999999999995,,,,,,Laurussia
Weiner et al,2018,Phanerozoic,Paleozoic,Devonian,Late Devonian,Famennian,ramp,innerRamp,,,,,49.7,16.9,1,,12.333333333333334,,,,0.0,,,,,,0.0,,,,,,,0.0,,0.0,,2.0,,,0.0,1.0,,,,,0.0,,3.0,0.0,3.0,0.0,3.0,0.0,0.0,,33.666666666666664,45.666666666666664,0.0,,,5.333333333333333,,,,0.0,,,,389.04999999999995,,,,,,Laurussia
Weiner et al,2018,Phanerozoic,Paleozoic,Devonian,Late Devonian,Famennian,ramp,innerRamp,,,,,49.7,16.9,1,,14.666666666666666,,,,0.0,,,,,,0.0,,,,,,,0.0,,0.0,,4.333333333333333,,,0.0,5.333333333333333,,,,,2.0,,11.666666666666666,0.0,11.666666666666666,0.0,11.666666666666666,0.0,0.0,,25.33333333333333,47.666666666666664,0.6666666666666666,,,0.0,,,,0.0,,,,389.04999999999995,,,,,,Laurussia
Weiner et al,2018,Phanerozoic,Paleozoic,Devonian,Late Devonian,Frasnian,ramp,innerRamp,,,,,49.7,16.9,1,,0.0,,,,0.0,,,,,,0.3333333333333333,,,,,,,0.0,,0.0,,0.0,,,0.0,2.6666666666666665,,,,,6.333333333333333,,9.333333333333332,0.0,9.0,0.3333333333333333,9.0,0.3333333333333333,0.0,,8.0,27.666666666666668,36.666666666666664,,,18.333333333333332,,,,0.0,,,,389.04999999999995,,,,,,Laurussia
Weiner et al,2018,Phanerozoic,Paleozoic,Devonian,Late Devonian,Frasnian,ramp,innerRamp,,,,,49.7,16.9,1,,0.3333333333333333,,,,1.3333333333333333,,,,,,0.0,,,,,,,0.0,,0.0,,0.0,,,0.0,0.6666666666666666,,,,,6.666666666666667,,8.666666666666668,1.3333333333333333,7.333333333333334,0.0,7.333333333333334,0.0,1.3333333333333333,,22.0,51.0,9.33333333333333,,,8.666666666666666,,,,0.0,,,,389.04999999999995,,,,,,Laurussia
Weiner et al,2018,Phanerozoic,Paleozoic,Devonian,Late Devonian,Famennian,ramp,innerRamp,,,,,49.7,16.9,1,,0.0,,,,0.0,,,,,,0.0,,,,,,,0.0,,0.3333333333333333,,3.3333333333333335,,,0.3333333333333333,2.3333333333333335,,,,,2.0,,8.333333333333334,0.0,8.333333333333334,0.0,8.333333333333334,0.0,0.0,,21.333333333333332,36.333333333333336,1.3333333333333333,,,32.666666666666664,,,,0.0,,,,389.04999999999995,,,,,,Laurussia
Weiner et al,2018,Phanerozoic,Paleozoic,Devonian,Late Devonian,Famennian,ramp,innerRamp,,,,,49.7,16.9,1,,6.0,,,,0.0,,,,,,0.0,,,,,,,0.0,,0.0,,1.3333333333333333,,,0.0,3.3333333333333335,,,,,2.3333333333333335,,7.0,0.0,7.0,0.0,7.0,0.0,0.0,,30.333333333333332,51.66666666666666,0.6666666666666666,,,4.333333333333333,,,,0.0,,,,389.04999999999995,,,,,,Laurussia
Weiner et al,2018,Phanerozoic,Paleozoic,Devonian,Late Devonian,Famennian,ramp,innerRamp,,,,,49.7,16.9,1,,2.0000000001,,,,0.0,,,,,,0.0,,,,,,,0.0,,0.33333333335,,2.0000000001,,,0.33333333335,3.0000000001500005,,,,,1.00000000005,,6.666666667,0.0,6.666666667,0.0,6.666666667,0.0,0.0,,13.66666666735,25.000000001249994,43.33333333550001,,,9.333333333799999,,,,0.0,,,,389.04999999999995,,,,,,Laurussia
Weiner et al,2018,Phanerozoic,Paleozoic,Devonian,Late Devonian,Famennian,ramp,innerRamp,,,,,49.7,16.9,1,,3.0,,,,0.0,,,,,,0.0,,,,,,,0.0,,2.0,,2.0,,,0.0,0.0,,,,,2.6666666666666665,,6.666666666666666,0.0,6.666666666666666,0.0,6.666666666666666,0.0,0.0,,23.33333333333333,36.66666666666667,9.666666666666666,,,20.666666666666668,,,,0.0,,,,389.04999999999995,,,,,,Laurussia
Weiner et al,2018,Phanerozoic,Paleozoic,Devonian,Late Devonian,Famennian,ramp,innerRamp,,,,,49.7,16.9,1,,10.0,,,,0.0,,,,,,0.0,,,,,,,0.0,,0.0,,3.0,,,0.0,2.6666666666666665,,,,,0.3333333333333333,,5.999999999999999,0.0,5.999999999999999,0.0,5.999999999999999,0.0,0.0,,26.33333333333333,44.333333333333336,0.3333333333333333,,,13.0,,,,0.0,,,,389.04999999999995,,,,,,Laurussia
Weiner et al,2018,Phanerozoic,Paleozoic,Devonian,Late Devonian,Famennian,ramp,innerRamp,,,,,49.7,16.9,1,,0.0,,,,0.0,,,,,,0.0,,,,,,,0.0,,0.0,,2.0,,,0.3333333333333333,1.6666666666666667,,,,,0.3333333333333333,,4.333333333333333,0.0,4.333333333333333,0.0,4.333333333333333,0.0,0.0,,9.0,9.666666666666666,63.66666666666666,,,13.333333333333334,,,,0.0,,,,389.04999999999995,,,,,,Laurussia
Weiner et al,2018,Phanerozoic,Paleozoic,Devonian,Late Devonian,Famennian,ramp,innerRamp,,,,,49.7,16.9,1,,0.0,,,,0.0,,,,,,0.0,,,,,,,0.0,,0.0,,2.3333333333333335,,,0.0,0.0,,,,,1.0,,3.3333333333333335,0.0,3.3333333333333335,0.0,3.3333333333333335,0.0,0.0,,2.0,41.333333333333336,0.0,,,53.333333333333336,,,,0.0,,,,389.04999999999995,,,,,,Laurussia
Weiner et al,2018,Phanerozoic,Paleozoic,Devonian,Late Devonian,Famennian,ramp,innerRamp,,,,,49.7,16.9,1,,0.0,,,,0.0,,,,,,0.0,,,,,,,0.0,,0.0,,0.3333333333333333,,,0.0,0.0,,,,,3.0,,3.3333333333333335,0.0,3.3333333333333335,0.0,3.3333333333333335,0.0,0.0,,10.0,49.666666666666664,5.333333333333333,,,31.666666666666668,,,,0.0,,,,389.04999999999995,,,,,,Laurussia
Weiner et al,2018,Phanerozoic,Paleozoic,Devonian,Late Devonian,Famennian,ramp,innerRamp,,,,,49.7,16.9,1,,0.6666666666666666,,,,0.0,,,,,,0.0,,,,,,,0.0,,0.0,,2.3333333333333335,,,0.0,0.0,,,,,0.6666666666666666,,3.0,0.0,3.0,0.0,3.0,0.0,0.0,,43.666666666666664,42.333333333333336,1.0,,,9.333333333333334,,,,0.0,,,,389.04999999999995,,,,,,Laurussia
Weiner et al,2018,Phanerozoic,Paleozoic,Devonian,Late Devonian,Famennian,ramp,innerRamp,,,,,49.7,16.9,1,,1.6666666675,,,,0.0,,,,,,0.0,,,,,,,0.0,,0.0,,6.666666670000001,,,0.666666667,10.000000005,,,,,4.000000002,,21.333333344000003,0.0,21.333333344000003,0.0,21.333333344000003,0.0,0.0,,24.666666679,45.6666666895,5.0000000025,,,1.6666666675000001,,,,0.0,,,,389.04999999999995,,,,,,Laurussia
Weiner et al,2018,Phanerozoic,Paleozoic,Devonian,Late Devonian,Famennian,ramp,innerRamp,,,,,49.7,16.9,1,,0.0,,,,0.0,,,,,,0.0,,,,,,,0.0,,0.0,,0.3333333333333333,,,0.0,1.6666666666666667,,,,,0.6666666666666666,,2.6666666666666665,0.0,2.6666666666666665,0.0,2.6666666666666665,0.0,0.0,,6.333333333333332,0.0,90.0,,,0.0,,,,1.0,,,,389.04999999999995,,,,,,Laurussia
Weiner et al,2018,Phanerozoic,Paleozoic,Devonian,Late Devonian,Famennian,ramp,innerRamp,,,,,49.7,16.9,1,,0.0,,,,0.0,,,,,,0.0,,,,,,,0.0,,0.0,,0.3333333333333333,,,0.6666666666666666,0.0,,,,,1.6666666666666665,,2.6666666666666665,0.0,2.6666666666666665,0.0,2.6666666666666665,0.0,0.0,,18.333333333333332,49.0,1.0,,,29.0,,,,0.0,,,,389.04999999999995,,,,,,Laurussia
Weiner et al,2018,Phanerozoic,Paleozoic,Devonian,Late Devonian,Famennian,ramp,innerRamp,,,,,49.7,16.9,1,,0.0,,,,0.0,,,,,,0.0,,,,,,,0.0,,0.0,,0.666666666666666,,,0.0,0.666666666666666,,,,,1.333333333333333,,2.666666666666665,0.0,2.666666666666665,0.0,2.666666666666665,0.0,0.0,,31.3333333333333,44.33333333333331,4.66666666666666,,,17.000000000000004,,,,0.0,,,,389.04999999999995,,,,,,Laurussia
Weiner et al,2018,Phanerozoic,Paleozoic,Devonian,Late Devonian,Famennian,ramp,innerRamp,,,,,49.7,16.9,1,,0.0,,,,0.0,,,,,,0.0,,,,,,,0.0,,0.0,,0.0,,,0.3333333333333333,0.0,,,,,2.0,,2.3333333333333335,0.0,2.3333333333333335,0.0,2.3333333333333335,0.0,0.0,,0.3333333333333333,2.0,95.33333333333333,,,0.0,,,,0.0,,,,389.04999999999995,,,,,,Laurussia
Weiner et al,2018,Phanerozoic,Paleozoic,Devonian,Late Devonian,Famennian,ramp,innerRamp,,,,,49.7,16.9,1,,17.666666666666668,,,,0.0,,,,,,0.0,,,,,,,0.0,,0.0,,10.333333333333334,,,1.6666666666666667,2.0,,,,,0.6666666666666666,,14.666666666666666,0.0,14.666666666666666,0.0,14.666666666666666,0.0,0.0,,8.333333333333334,51.333333333333336,1.0,,,7.0,,,,0.0,,,,389.04999999999995,,,,,,Laurussia
Weiner et al,2018,Phanerozoic,Paleozoic,Devonian,Late Devonian,Famennian,ramp,innerRamp,,,,,49.7,16.9,1,,0.0,,,,0.33333333335,,,,,,0.33333333335,,,,,,,0.0,,0.0,,0.6666666667,,,3.0000000001500005,0.0,,,,,6.333333333650001,,10.666666667200001,0.33333333335,10.000000000500002,0.33333333335,10.000000000500002,0.33333333335,0.33333333335,,3.3333333335,20.000000001,65.00000000325,,,1.00000000005,,,,0.0,,,,389.04999999999995,,,,,,Laurussia
Gischler and Erkoc,2013,Phanerozoic,Paleozoic,Devonian,Middle Devonian,Givetian,platform,platformMargin,foreReef,,,,52.37,9.73,1,,,,,,,,,,1.53,,,,,,,,,2.61,,,,0.07,0.0,,,2.31,,,,,,,6.52,0.0,6.52,0.0,6.52,-0.25,-0.25,,,1.73,91.76,,,,,,,,,,,389.04999999999995,,,,,,Terrane
Weiner et al,2018,Phanerozoic,Paleozoic,Devonian,Late Devonian,Famennian,ramp,innerRamp,,,,,49.7,16.9,1,,7.000000000000001,,,,0.0,,,,,,0.0,,,,,,,0.0,,0.0,,12.666666666666664,,,0.6666666666666666,0.0,,,,,0.0,,13.33333333333333,0.0,13.33333333333333,0.0,13.33333333333333,0.0,0.0,,7.666666666666668,61.666666666666664,9.0,,,1.3333333333333333,,,,0.0,,,,389.04999999999995,,,,,,Laurussia
Weiner et al,2018,Phanerozoic,Paleozoic,Devonian,Late Devonian,Frasnian,ramp,innerRamp,,,,,49.7,16.9,1,,0.0,,,,0.0,,,,,,0.0,,,,,,,0.0,,0.0,,2.3333333333333335,,,0.0,0.3333333333333333,,,,,9.666666666666666,,12.333333333333332,0.0,12.333333333333332,0.0,12.333333333333332,0.0,0.0,,1.0,24.333333333333332,53.333333333333,,,9.0,,,,0.0,,,,389.04999999999995,,,,,,Laurussia
Weiner et al,2018,Phanerozoic,Paleozoic,Devonian,Late Devonian,Famennian,ramp,innerRamp,,,,,49.7,16.9,1,,4.0,,,,0.0,,,,,,0.0,,,,,,,0.0,,0.0,,11.666666666666664,,,0.0,0.3333333333333333,,,,,0.3333333333333333,,12.333333333333332,0.0,12.333333333333332,0.0,12.333333333333332,0.0,0.0,,9.0,71.66666666666667,2.6666666666666665,,,0.3333333333333333,,,,0.0,,,,389.04999999999995,,,,,,Laurussia
Laporte,1967,Phanerozoic,Paleozoic,Devonian,Early Devonian,Lochkovian,ramp,middleRamp,,,,,43.04,76.14,1,,,,,,,,,,0.0,,,2.067277187405251,,,,,,,0.3979406023744165,0.6359777059034305,,3.340631172088352,,,,22.50900482230977,,,,,10.339462797353715,,39.29029428743493,0.0,39.29029428743493,0.0,39.29029428743493,-0.1,-0.1,,,11.826239085163799,38.43454376372707,1.9999965493503469,8.3472940867942,,,,,,,,,389.04999999999995,,,,,,Laurussia
Weiner et al,2018,Phanerozoic,Paleozoic,Devonian,Late Devonian,Frasnian,ramp,innerRamp,,,,,49.7,16.9,1,,0.0,,,,6.0,,,,,,0.0,,,,,,,0.0,,1.0,,3.6666666666666665,,,0.0,1.3333333333333333,,,,,5.666666666666666,,17.666666666666664,6.0,11.666666666666664,0.0,11.666666666666664,0.0,6.0,,4.66666666666667,45.333333333333336,1.3333333333333333,,,31.0,,,,0.0,,,,389.04999999999995,,,,,,Laurussia
